adm1,adm2,date_tested,age_group,conf,pop,incidence
North Coast,Lalaba,2018-07-01,total,1450,190068.244159698,762.8838822658296
North Coast,Lalaba,2018-07-01,u5,709,33791.9467506409,2098.1330410819055
North Coast,Lalaba,2018-07-01,ov5,741,156276.297409058,474.1601972181423
North Coast,Lalaba,2018-08-01,total,1759,190068.244159698,925.4570682107548
North Coast,Lalaba,2018-08-01,u5,659,33791.9467506409,1950.168792768654
North Coast,Lalaba,2018-08-01,ov5,1100,156276.297409058,703.8815343319252
North Coast,Lalaba,2018-09-01,total,2407,190068.244159698,1266.3872445612772
North Coast,Lalaba,2018-09-01,u5,985,33791.9467506409,2914.8956917710534
North Coast,Lalaba,2018-09-01,ov5,1422,156276.297409058,909.9268561999978
North Coast,Lalaba,2018-10-01,total,1381,190068.244159698,726.5811320062833
North Coast,Lalaba,2018-10-01,u5,586,33791.9467506409,1734.1409902313071
North Coast,Lalaba,2018-10-01,ov5,795,156276.297409058,508.71438163080046
North Coast,Lalaba,2018-11-01,total,2732,190068.244159698,1437.3784595518941
North Coast,Lalaba,2018-11-01,u5,1241,33791.9467506409,3672.4726431349004
North Coast,Lalaba,2018-11-01,ov5,1491,156276.297409058,954.0794251717275
North Coast,Lalaba,2018-12-01,total,1105,190068.244159698,581.3701309680977
North Coast,Lalaba,2018-12-01,u5,634,33791.9467506409,1876.1866686120284
North Coast,Lalaba,2018-12-01,ov5,471,156276.297409058,301.3892751548516
North Coast,Lastouni,2018-01-01,total,257,355507.424701691,72.29103589486229
North Coast,Lastouni,2018-01-01,u5,139,63199.6388587952,219.9379656433844
North Coast,Lastouni,2018-01-01,ov5,118,292307.785842896,40.3684081351909
North Coast,Lastouni,2018-02-01,total,330,355507.424701691,92.82506554593213
North Coast,Lastouni,2018-02-01,u5,160,63199.6388587952,253.16600361828418
North Coast,Lastouni,2018-02-01,ov5,170,292307.785842896,58.15787612696993
North Coast,Lastouni,2018-03-01,total,66,355507.424701691,18.565013109186427
North Coast,Lastouni,2018-03-01,u5,31,63199.6388587952,49.050913201042555
North Coast,Lastouni,2018-03-01,ov5,35,292307.785842896,11.973680379082046
North Coast,Lastouni,2018-04-01,total,120,355507.424701691,33.75456928942987
North Coast,Lastouni,2018-04-01,u5,54,63199.6388587952,85.44352622117091
North Coast,Lastouni,2018-04-01,ov5,66,292307.785842896,22.578940143411856
North Coast,Lastouni,2018-05-01,total,149,355507.424701691,41.91192353437542
North Coast,Lastouni,2018-05-01,u5,66,63199.6388587952,104.43097649254223
North Coast,Lastouni,2018-05-01,ov5,83,292307.785842896,28.394727756108853
North Coast,Lastouni,2018-06-01,total,106,355507.424701691,29.81653620566305
North Coast,Lastouni,2018-06-01,u5,48,63199.6388587952,75.94980108548525
North Coast,Lastouni,2018-06-01,ov5,58,292307.785842896,19.84209891390739
North Coast,Lastouni,2018-07-01,total,116,355507.424701691,32.62941697978221
North Coast,Lastouni,2018-07-01,u5,61,63199.6388587952,96.51953887947084
North Coast,Lastouni,2018-07-01,ov5,55,292307.785842896,18.815783452843213
North Coast,Lastouni,2018-08-01,total,357,355507.424701691,100.41984363605384
North Coast,Lastouni,2018-08-01,u5,125,63199.6388587952,197.7859403267845
North Coast,Lastouni,2018-08-01,ov5,232,292307.785842896,79.36839565562956
North Coast,Lastouni,2018-09-01,total,559,355507.424701691,157.2400352732608
North Coast,Lastouni,2018-09-01,u5,214,63199.6388587952,338.6095298394551
North Coast,Lastouni,2018-09-01,ov5,345,292307.785842896,118.02627802238017
North Coast,Lastouni,2018-10-01,total,619,355507.424701691,174.11731991797572
North Coast,Lastouni,2018-10-01,u5,268,63199.6388587952,424.05305606062603
North Coast,Lastouni,2018-10-01,ov5,351,292307.785842896,120.07890894450851
North Coast,Lastouni,2018-11-01,total,281,355507.424701691,79.04194975274827
North Coast,Lastouni,2018-11-01,u5,124,63199.6388587952,196.20365280417022
North Coast,Lastouni,2018-11-01,ov5,157,292307.785842896,53.710509129025176
North Coast,Lastouni,2018-12-01,total,500,355507.424701691,140.64403870595777
North Coast,Lastouni,2018-12-01,u5,266,63199.6388587952,420.8884810153975
North Coast,Lastouni,2018-12-01,ov5,234,292307.785842896,80.052605963005675
North Coast,Madinbinda,2018-01-01,total,31,229732.165672302,13.49397456350082
North Coast,Madinbinda,2018-01-01,u5,15,40508.0313796997,37.0296938387313
North Coast,Madinbinda,2018-01-01,ov5,16,189224.134292603,8.455581028188886
North Coast,Madinbinda,2018-02-01,total,65,229732.165672302,28.293817633146883
North Coast,Madinbinda,2018-02-01,u5,30,40508.0313796997,74.0593876774626
North Coast,Madinbinda,2018-02-01,ov5,35,189224.134292603,18.49658349916319
North Coast,Madinbinda,2018-03-01,total,50,229732.165672302,21.76447510242068
North Coast,Madinbinda,2018-03-01,u5,22,40508.0313796997,54.310217630139235
North Coast,Madinbinda,2018-03-01,ov5,28,189224.134292603,14.79726679933055
North Coast,Madinbinda,2018-04-01,total,120,229732.165672302,52.23474024580963
North Coast,Madinbinda,2018-04-01,u5,46,40508.0313796997,113.55772777210932
North Coast,Madinbinda,2018-04-01,ov5,74,189224.134292603,39.1070622553736
North Coast,Madinbinda,2018-05-01,total,162,229732.165672302,70.516899331843
North Coast,Madinbinda,2018-05-01,u5,60,40508.0313796997,148.1187753549252
North Coast,Madinbinda,2018-05-01,ov5,102,189224.134292603,53.90432905470415
North Coast,Madinbinda,2018-06-01,total,31,229732.165672302,13.49397456350082
North Coast,Madinbinda,2018-06-01,u5,14,40508.0313796997,34.561047582815874
North Coast,Madinbinda,2018-06-01,ov5,17,189224.134292603,8.984054842450693
North Coast,Madinbinda,2018-07-01,total,493,229732.165672302,214.5977245098679
North Coast,Madinbinda,2018-07-01,u5,281,40508.0313796997,693.6895979122329
North Coast,Madinbinda,2018-07-01,ov5,212,189224.134292603,112.03644862350275
North Coast,Madinbinda,2018-08-01,total,349,229732.165672302,151.91603621489634
North Coast,Madinbinda,2018-08-01,u5,152,40508.0313796997,375.2342308991438
North Coast,Madinbinda,2018-08-01,ov5,197,189224.134292603,104.10934140957566
North Coast,Madinbinda,2018-09-01,total,545,229732.165672302,237.23277861638542
North Coast,Madinbinda,2018-09-01,u5,246,40508.0313796997,607.2869789551933
North Coast,Madinbinda,2018-09-01,ov5,299,189224.134292603,158.0136704642798
North Coast,Madinbinda,2018-11-01,total,447,229732.165672302,194.57440741564088
North Coast,Madinbinda,2018-11-01,u5,204,40508.0313796997,503.60383620674565
North Coast,Madinbinda,2018-11-01,ov5,243,189224.134292603,128.4191368656187
North Coast,Madinbinda,2018-12-01,total,234,229732.165672302,101.85774347932879
North Coast,Madinbinda,2018-12-01,u5,128,40508.0313796997,315.9867207571737
North Coast,Madinbinda,2018-12-01,ov5,106,189224.134292603,56.018224311751375
North Coast,Malemkolela,2018-01-01,total,184,179241.319206238,102.65490167938711
North Coast,Malemkolela,2018-01-01,u5,75,31867.0441589355,235.3528605475323
North Coast,Malemkolela,2018-01-01,ov5,109,147374.275047302,73.96134770808189
North Coast,Malemkolela,2018-02-01,total,398,179241.319206238,222.04701558910904
North Coast,Malemkolela,2018-02-01,u5,162,31867.0441589355,508.36217878266973
North Coast,Malemkolela,2018-02-01,ov5,236,147374.275047302,160.13649595511308
North Coast,Malemkolela,2018-03-01,total,241,179241.319206238,134.45560491702332
North Coast,Malemkolela,2018-03-01,u5,93,31867.0441589355,291.8375470789401
North Coast,Malemkolela,2018-03-01,ov5,148,147374.275047302,100.4245822091387
North Coast,Malemkolela,2018-04-01,total,163,179241.319206238,90.938853118152707
North Coast,Malemkolela,2018-04-01,u5,60,31867.0441589355,188.28228843802583
North Coast,Malemkolela,2018-04-01,ov5,103,147374.275047302,69.89008086176545
North Coast,Malemkolela,2018-05-01,total,287,179241.319206238,160.1193303368701
North Coast,Malemkolela,2018-05-01,u5,103,31867.0441589355,323.2179284852777
North Coast,Malemkolela,2018-05-01,ov5,184,147374.275047302,124.85218328703732
North Coast,Malemkolela,2018-06-01,total,462,179241.319206238,257.7530683471567
North Coast,Malemkolela,2018-06-01,u5,251,31867.0441589355,787.6475732990747
North Coast,Malemkolela,2018-06-01,ov5,211,147374.275047302,143.17288409546126
North Coast,Malemkolela,2018-07-01,total,412,179241.319206238,229.857714629932
North Coast,Malemkolela,2018-07-01,u5,196,31867.0441589355,615.0554755642178
North Coast,Malemkolela,2018-07-01,ov5,216,147374.275047302,146.56560646739163
North Coast,Malemkolela,2018-08-01,total,484,179241.319206238,270.0270239827356
North Coast,Malemkolela,2018-08-01,u5,162,31867.0441589355,508.36217878266973
North Coast,Malemkolela,2018-08-01,ov5,322,147374.275047302,218.4913207523153
North Coast,Malemkolela,2018-09-01,total,281,179241.319206238,156.77188789080313
North Coast,Malemkolela,2018-09-01,u5,86,31867.0441589355,269.87128009450373
North Coast,Malemkolela,2018-09-01,ov5,195,147374.275047302,132.3161725052841
North Coast,Malemkolela,2018-10-01,total,985,179241.319206238,549.5384682293277
North Coast,Malemkolela,2018-10-01,u5,300,31867.0441589355,941.4114421901292
North Coast,Malemkolela,2018-10-01,ov5,685,147374.275047302,464.8029649544596
North Coast,Malemkolela,2018-11-01,total,197,179241.319206238,109.90769364586555
North Coast,Malemkolela,2018-11-01,u5,59,31867.0441589355,185.1442502973921
North Coast,Malemkolela,2018-11-01,ov5,138,147374.275047302,93.63913746527798
North Coast,Malemkolela,2018-12-01,total,753,179241.319206238,420.10402698140484
North Coast,Malemkolela,2018-12-01,u5,328,31867.0441589355,1029.2765101278744
North Coast,Malemkolela,2018-12-01,ov5,425,147374.275047302,288.38140161408074
North Coast,Mbidima,2018-01-01,total,131,227418.114795685,57.60315097048969
North Coast,Mbidima,2018-01-01,u5,55,40432.3240013123,136.02977656741888
North Coast,Mbidima,2018-01-01,ov5,76,186985.790794373,40.64479962735601
North Coast,Mbidima,2018-02-01,total,369,227418.114795685,162.25620387870762
North Coast,Mbidima,2018-02-01,u5,166,40432.3240013123,410.56259836711877
North Coast,Mbidima,2018-02-01,ov5,203,186985.790794373,108.56439900464828
North Coast,Mbidima,2018-03-01,total,335,227418.114795685,147.3057677489622
North Coast,Mbidima,2018-03-01,u5,147,40432.3240013123,363.57049373473774
North Coast,Mbidima,2018-03-01,ov5,188,186985.790794373,100.54239907819644
North Coast,Mbidima,2018-04-01,total,92,227418.114795685,40.45412129225231
North Coast,Mbidima,2018-04-01,u5,41,40432.3240013123,101.40401525934861
North Coast,Mbidima,2018-04-01,ov5,51,186985.790794373,27.274799749936268
North Coast,Mbidima,2018-05-01,total,322,227418.114795685,141.58942452288306
North Coast,Mbidima,2018-05-01,u5,148,40432.3240013123,366.0437623995999
North Coast,Mbidima,2018-05-01,ov5,174,186985.790794373,93.05519914684139
North Coast,Mbidima,2018-06-01,total,155,227418.114795685,68.15640000325116
North Coast,Mbidima,2018-06-01,u5,77,40432.3240013123,190.44168719438645
North Coast,Mbidima,2018-06-01,ov5,78,186985.790794373,41.71439961754959
North Coast,Mbidima,2018-07-01,total,722,227418.114795685,317.47690840224095
North Coast,Mbidima,2018-07-01,u5,312,40432.3240013123,771.6598234369944
North Coast,Mbidima,2018-07-01,ov5,410,186985.790794373,219.26799798968372
North Coast,Mbidima,2018-08-01,total,664,227418.114795685,291.97322323973407
North Coast,Mbidima,2018-08-01,u5,206,40432.3240013123,509.4933449616053
North Coast,Mbidima,2018-08-01,ov5,458,186985.790794373,244.93839775432963
North Coast,Mbidima,2018-09-01,total,305,227418.114795685,134.11420645801036
North Coast,Mbidima,2018-09-01,u5,94,40432.3240013123,232.4872544970432
North Coast,Mbidima,2018-09-01,ov5,211,186985.790794373,112.8427989654226
North Coast,Mbidima,2018-10-01,total,658,227418.114795685,289.3349109815437
North Coast,Mbidima,2018-10-01,u5,233,40432.3240013123,576.2715989128836
North Coast,Mbidima,2018-10-01,ov5,425,186985.790794373,227.28999791613558
North Coast,Mbidima,2018-11-01,total,1053,227418.114795685,463.02380131240955
North Coast,Mbidima,2018-11-01,u5,391,40432.3240013123,967.0480479611051
North Coast,Mbidima,2018-11-01,ov5,662,186985.790794373,354.0375967540747
North Coast,Mbidima,2018-12-01,total,636,227418.114795685,279.661099368179
North Coast,Mbidima,2018-12-01,u5,302,40432.3240013123,746.9271367883729
North Coast,Mbidima,2018-12-01,ov5,334,186985.790794373,178.6231983623277
North Coast,Yumka,2018-01-01,total,344,366613.381900787,93.83181765391568
North Coast,Yumka,2018-01-01,u5,156,57316.5687026978,272.1726082542993
North Coast,Yumka,2018-01-01,ov5,188,309296.81319809,60.78303816198548
North Coast,Yumka,2018-02-01,total,155,366613.381900787,42.27887132661899
North Coast,Yumka,2018-02-01,u5,71,57316.5687026978,123.87343067984135
North Coast,Yumka,2018-02-01,ov5,84,309296.81319809,27.158378753227556
North Coast,Yumka,2018-03-01,total,223,366613.381900787,60.82702132797442
North Coast,Yumka,2018-03-01,u5,95,57316.5687026978,165.74613964204124
North Coast,Yumka,2018-03-01,ov5,128,309296.81319809,41.384196195394374
North Coast,Yumka,2018-04-01,total,302,366613.381900787,82.37560735896086
North Coast,Yumka,2018-04-01,u5,126,57316.5687026978,219.83172205154943
North Coast,Yumka,2018-04-01,ov5,176,309296.81319809,56.90326976866726
North Coast,Yumka,2018-05-01,total,123,366613.381900787,33.55033014951055
North Coast,Yumka,2018-05-01,u5,48,57316.5687026978,83.74541792439979
North Coast,Yumka,2018-05-01,ov5,75,309296.81319809,24.248552458238887
North Coast,Yumka,2018-06-01,total,239,366613.381900787,65.19129191652864
North Coast,Yumka,2018-06-01,u5,102,57316.5687026978,177.95901308934955
North Coast,Yumka,2018-06-01,ov5,137,309296.81319809,44.294022490383036
North Coast,Yumka,2018-07-01,total,497,366613.381900787,135.5651551569654
North Coast,Yumka,2018-07-01,u5,257,57316.5687026978,448.38692513689057
North Coast,Yumka,2018-07-01,ov5,240,309296.81319809,77.59536786636446
North Coast,Yumka,2018-08-01,total,365,366613.381900787,99.55992280139311
North Coast,Yumka,2018-08-01,u5,104,57316.5687026978,181.4484055028662
North Coast,Yumka,2018-08-01,ov5,261,309296.81319809,84.38496255467133
North Coast,Yumka,2018-09-01,total,827,366613.381900787,225.57823604589612
North Coast,Yumka,2018-09-01,u5,330,57316.5687026978,575.7497482302485
North Coast,Yumka,2018-09-01,ov5,497,309296.81319809,160.6870742899297
North Coast,Yumka,2018-10-01,total,524,366613.381900787,142.92986177515064
North Coast,Yumka,2018-10-01,u5,229,57316.5687026978,399.5354313476573
North Coast,Yumka,2018-10-01,ov5,295,309296.81319809,95.37763966907296
North Coast,Yumka,2018-11-01,total,112,366613.381900787,30.549894119879525
North Coast,Yumka,2018-11-01,u5,44,57316.5687026978,76.76663309736647
North Coast,Yumka,2018-11-01,ov5,68,309296.81319809,21.98535422880326
North Coast,Yumka,2018-12-01,total,431,366613.381900787,117.56253897917924
North Coast,Yumka,2018-12-01,u5,221,57316.5687026978,385.57786169359065
North Coast,Yumka,2018-12-01,ov5,210,309296.81319809,67.89594688306889
Plains,Bonmi,2018-01-01,total,335,151250.116104126,221.48743328525708
Plains,Bonmi,2018-01-01,u5,153,26890.5302505493,568.9735329665901
Plains,Bonmi,2018-01-01,ov5,182,124359.585853577,146.3497958366392
Plains,Bonmi,2018-02-01,total,213,151250.116104126,140.82633817838735
Plains,Bonmi,2018-02-01,u5,94,26890.5302505493,349.56543855463707
Plains,Bonmi,2018-02-01,ov5,119,124359.585853577,95.69025112395641
Plains,Bonmi,2018-03-01,total,289,151250.116104126,191.0742334908636
Plains,Bonmi,2018-03-01,u5,127,26890.5302505493,472.28522017488206
Plains,Bonmi,2018-03-01,ov5,162,124359.585853577,130.2674006897558
Plains,Bonmi,2018-04-01,total,247,151250.116104126,163.30565976554777
Plains,Bonmi,2018-04-01,u5,100,26890.5302505493,371.8781261219543
Plains,Bonmi,2018-04-01,ov5,147,124359.585853577,118.2056043295932
Plains,Bonmi,2018-05-01,total,429,151250.116104126,283.63614590858293
Plains,Bonmi,2018-05-01,u5,171,26890.5302505493,635.9115956685418
Plains,Bonmi,2018-05-01,ov5,258,124359.585853577,207.46289739479624
Plains,Bonmi,2018-06-01,total,171,151250.116104126,113.05776445307153
Plains,Bonmi,2018-06-01,u5,72,26890.5302505493,267.7522508078071
Plains,Bonmi,2018-06-01,ov5,99,124359.585853577,79.60785597707299
Plains,Bonmi,2018-07-01,total,902,151250.116104126,596.3631785770207
Plains,Bonmi,2018-07-01,u5,403,26890.5302505493,1498.6688482714758
Plains,Bonmi,2018-07-01,ov5,499,124359.585853577,401.2557589147416
Plains,Bonmi,2018-08-01,total,217,151250.116104126,143.47096424746505
Plains,Bonmi,2018-08-01,u5,67,26890.5302505493,249.1583445017094
Plains,Bonmi,2018-08-01,ov5,150,124359.585853577,120.61796360162573
Plains,Bonmi,2018-09-01,total,733,151250.116104126,484.6277271584879
Plains,Bonmi,2018-09-01,u5,267,26890.5302505493,992.9145967456179
Plains,Bonmi,2018-09-01,ov5,466,124359.585853577,374.71980692238395
Plains,Bonmi,2018-10-01,total,346,151250.116104126,228.76015497522076
Plains,Bonmi,2018-10-01,u5,148,26890.5302505493,550.3796266604924
Plains,Bonmi,2018-10-01,ov5,198,124359.585853577,159.21571195414597
Plains,Bonmi,2018-11-01,total,976,151250.116104126,645.288760854958
Plains,Bonmi,2018-11-01,u5,419,26890.5302505493,1558.1693484509885
Plains,Bonmi,2018-11-01,ov5,557,124359.585853577,447.8947048407036
Plains,Bonmi,2018-12-01,total,772,151250.116104126,510.41283133199545
Plains,Bonmi,2018-12-01,u5,374,26890.5302505493,1390.8241916961092
Plains,Bonmi,2018-12-01,ov5,398,124359.585853577,320.03966342298025
Plains,Caya,2018-01-01,total,67,132245.896697998,50.66319762873541
Plains,Caya,2018-01-01,u5,34,20012.8479194641,169.8908627938569
Plains,Caya,2018-01-01,ov5,33,112233.048778534,29.40310395124156
Plains,Caya,2018-02-01,total,73,132245.896697998,55.20020040145799
Plains,Caya,2018-02-01,u5,35,20012.8479194641,174.88765287602916
Plains,Caya,2018-02-01,ov5,38,112233.048778534,33.85811970142968
Plains,Caya,2018-04-01,total,269,132245.896697998,203.40895764372874
Plains,Caya,2018-04-01,u5,120,20012.8479194641,599.6148098606714
Plains,Caya,2018-04-01,ov5,149,112233.048778534,132.75946935560583
Plains,Caya,2018-05-01,total,102,132245.896697998,77.12904713628376
Plains,Caya,2018-05-01,u5,45,20012.8479194641,224.8555536977518
Plains,Caya,2018-05-01,ov5,57,112233.048778534,50.787179552144515
Plains,Caya,2018-06-01,total,182,132245.896697998,137.62241743925142
Plains,Caya,2018-06-01,u5,92,20012.8479194641,459.704687559848
Plains,Caya,2018-06-01,ov5,90,112233.048778534,80.19028350338608
Plains,Caya,2018-07-01,total,94,132245.896697998,71.079710105987
Plains,Caya,2018-07-01,u5,54,20012.8479194641,269.82666443730216
Plains,Caya,2018-07-01,ov5,40,112233.048778534,35.640126001504925
Plains,Caya,2018-08-01,total,336,132245.896697998,254.0721552724642
Plains,Caya,2018-08-01,u5,161,20012.8479194641,804.4832032297342
Plains,Caya,2018-08-01,ov5,175,112233.048778534,155.92555125658404
Plains,Caya,2018-09-01,total,219,132245.896697998,165.60060120437396
Plains,Caya,2018-09-01,u5,120,20012.8479194641,599.6148098606714
Plains,Caya,2018-09-01,ov5,99,112233.048778534,88.20931185372469
Plains,Caya,2018-11-01,total,292,132245.896697998,220.80080160583196
Plains,Caya,2018-11-01,u5,155,20012.8479194641,774.5024627367006
Plains,Caya,2018-11-01,ov5,137,112233.048778534,122.06743155515436
Plains,Caya,2018-12-01,total,468,132245.896697998,353.8862162723608
Plains,Caya,2018-12-01,u5,272,20012.8479194641,1359.1269023508553
Plains,Caya,2018-12-01,ov5,196,112233.048778534,174.63661740737413
Plains,Kanyemfya,2018-01-01,total,56,77385.5336723328,72.36494644737633
Plains,Kanyemfya,2018-01-01,u5,25,12052.3323020935,207.4287314137321
Plains,Kanyemfya,2018-01-01,ov5,31,65333.2013702393,47.4490754315327
Plains,Kanyemfya,2018-02-01,total,81,77385.5336723328,104.67072611138362
Plains,Kanyemfya,2018-02-01,u5,36,12052.3323020935,298.6973732357742
Plains,Kanyemfya,2018-02-01,ov5,45,65333.2013702393,68.87769014254746
Plains,Kanyemfya,2018-03-01,total,34,77385.5336723328,43.93586034304991
Plains,Kanyemfya,2018-03-01,u5,16,12052.3323020935,132.75438810478852
Plains,Kanyemfya,2018-03-01,ov5,18,65333.2013702393,27.551076057018985
Plains,Kanyemfya,2018-04-01,total,269,77385.5336723328,347.6101891847184
Plains,Kanyemfya,2018-04-01,u5,121,12052.3323020935,1003.9550600424633
Plains,Kanyemfya,2018-04-01,ov5,148,65333.2013702393,226.5310698021561
Plains,Kanyemfya,2018-05-01,total,125,77385.5336723328,161.52889832003643
Plains,Kanyemfya,2018-05-01,u5,55,12052.3323020935,456.3432091102106
Plains,Kanyemfya,2018-05-01,ov5,70,65333.2013702393,107.14307355507383
Plains,Kanyemfya,2018-06-01,total,92,77385.5336723328,118.88526916354684
Plains,Kanyemfya,2018-06-01,u5,41,12052.3323020935,340.18311951852064
Plains,Kanyemfya,2018-06-01,ov5,51,65333.2013702393,78.0613821615538
Plains,Kanyemfya,2018-08-01,total,294,77385.5336723328,379.9159688487257
Plains,Kanyemfya,2018-08-01,u5,111,12052.3323020935,920.9835674769705
Plains,Kanyemfya,2018-08-01,ov5,183,65333.2013702393,280.10260657969303
Plains,Kanyemfya,2018-09-01,total,181,77385.5336723328,233.8938447674128
Plains,Kanyemfya,2018-09-01,u5,73,12052.3323020935,605.6918957280977
Plains,Kanyemfya,2018-09-01,ov5,108,65333.2013702393,165.3064563421139
Plains,Kanyemfya,2018-10-01,total,336,77385.5336723328,434.18967868425796
Plains,Kanyemfya,2018-10-01,u5,128,12052.3323020935,1062.0351048383081
Plains,Kanyemfya,2018-10-01,ov5,208,65333.2013702393,318.3679899922194
Plains,Kanyemfya,2018-12-01,total,458,77385.5336723328,591.8418834446136
Plains,Kanyemfya,2018-12-01,u5,207,12052.3323020935,1717.5098961057015
Plains,Kanyemfya,2018-12-01,ov5,251,65333.2013702393,384.1844494617647
Plains,Makabondo,2018-01-01,total,144,38163.8724594116,377.32020028404673
Plains,Makabondo,2018-01-01,u5,80,5775.36085510254,1385.1948303683896
Plains,Makabondo,2018-01-01,ov5,64,32388.5116043091,197.60092955764344
Plains,Makabondo,2018-02-01,total,470,38163.8724594116,1231.5312092604304
Plains,Makabondo,2018-02-01,u5,237,5775.36085510254,4103.639684966353
Plains,Makabondo,2018-02-01,ov5,233,32388.5116043091,719.3908841707956
Plains,Makabondo,2018-03-01,total,180,38163.8724594116,471.6502503550584
Plains,Makabondo,2018-03-01,u5,91,5775.36085510254,1575.659119544043
Plains,Makabondo,2018-03-01,ov5,89,32388.5116043091,274.78879266609795
Plains,Makabondo,2018-04-01,total,266,38163.8724594116,696.9942588580308
Plains,Makabondo,2018-04-01,u5,132,5775.36085510254,2285.5714701078427
Plains,Makabondo,2018-04-01,ov5,134,32388.5116043091,413.72694626131596
Plains,Makabondo,2018-05-01,total,58,38163.8724594116,151.97619178107436
Plains,Makabondo,2018-05-01,u5,28,5775.36085510254,484.8181906289363
Plains,Makabondo,2018-05-01,ov5,30,32388.5116043091,92.62543573014537
Plains,Makabondo,2018-06-01,total,58,38163.8724594116,151.97619178107436
Plains,Makabondo,2018-06-01,u5,30,5775.36085510254,519.4480613881461
Plains,Makabondo,2018-06-01,ov5,28,32388.5116043091,86.450406681469
Plains,Makabondo,2018-07-01,total,44,38163.8724594116,115.29228342012539
Plains,Makabondo,2018-07-01,u5,28,5775.36085510254,484.8181906289363
Plains,Makabondo,2018-07-01,ov5,16,32388.5116043091,49.40023238941086
Plains,Makabondo,2018-08-01,total,129,38163.8724594116,338.01601275445853
Plains,Makabondo,2018-08-01,u5,68,5775.36085510254,1177.4156058131312
Plains,Makabondo,2018-08-01,ov5,61,32388.5116043091,188.33838598462893
Plains,Makabondo,2018-09-01,total,187,38163.8724594116,489.9922045355329
Plains,Makabondo,2018-09-01,u5,105,5775.36085510254,1818.0682148585113
Plains,Makabondo,2018-09-01,ov5,82,32388.5116043091,253.17619099573065
Plains,Makabondo,2018-10-01,total,491,38163.8724594116,1286.557071801854
Plains,Makabondo,2018-10-01,u5,283,5775.36085510254,4900.126712428178
Plains,Makabondo,2018-10-01,ov5,208,32388.5116043091,642.2030210623412
Plains,Makabondo,2018-11-01,total,170,38163.8724594116,445.4474586686663
Plains,Makabondo,2018-11-01,u5,91,5775.36085510254,1575.659119544043
Plains,Makabondo,2018-11-01,ov5,79,32388.5116043091,243.9136474227161
Plains,Makabondo,2018-12-01,total,208,38163.8724594116,545.0180670769564
Plains,Makabondo,2018-12-01,u5,114,5775.36085510254,1973.902633274955
Plains,Makabondo,2018-12-01,ov5,94,32388.5116043091,290.2263652877888
Plains,Othasii,2018-01-01,total,200,203816.879230499,98.12729973841742
Plains,Othasii,2018-01-01,u5,83,33642.1172981262,246.71455504562712
Plains,Othasii,2018-01-01,ov5,117,170174.761932373,68.7528506997386
Plains,Othasii,2018-02-01,total,214,203816.879230499,104.99621072010663
Plains,Othasii,2018-02-01,u5,89,33642.1172981262,264.5493421573592
Plains,Othasii,2018-02-01,ov5,125,170174.761932373,73.45390032023356
Plains,Othasii,2018-03-01,total,42,203816.879230499,20.60673294506766
Plains,Othasii,2018-03-01,u5,16,33642.1172981262,47.55943229795221
Plains,Othasii,2018-03-01,ov5,26,170174.761932373,15.278411266608579
Plains,Othasii,2018-04-01,total,121,203816.879230499,59.367016341742534
Plains,Othasii,2018-04-01,u5,46,33642.1172981262,136.7333678566126
Plains,Othasii,2018-04-01,ov5,75,170174.761932373,44.07234019214013
Plains,Othasii,2018-05-01,total,111,203816.879230499,54.460651354821664
Plains,Othasii,2018-05-01,u5,41,33642.1172981262,121.87104526350254
Plains,Othasii,2018-05-01,ov5,70,170174.761932373,41.13418417933079
Plains,Othasii,2018-06-01,total,57,203816.879230499,27.966280425448964
Plains,Othasii,2018-06-01,u5,22,33642.1172981262,65.39421940968428
Plains,Othasii,2018-06-01,ov5,35,170174.761932373,20.567092089665394
Plains,Othasii,2018-07-01,total,83,203816.879230499,40.72282939144323
Plains,Othasii,2018-07-01,u5,38,33642.1172981262,112.9536517076365
Plains,Othasii,2018-07-01,ov5,45,170174.761932373,26.443404115284075
Plains,Othasii,2018-09-01,total,80,203816.879230499,39.25091989536697
Plains,Othasii,2018-09-01,u5,28,33642.1172981262,83.22900652141638
Plains,Othasii,2018-09-01,ov5,52,170174.761932373,30.556822533217158
Plains,Othasii,2018-10-01,total,144,203816.879230499,70.65165581166055
Plains,Othasii,2018-10-01,u5,62,33642.1172981262,184.29280015456484
Plains,Othasii,2018-10-01,ov5,82,170174.761932373,48.18575861007321
Plains,Othasii,2018-11-01,total,325,203816.879230499,159.45686207492832
Plains,Othasii,2018-11-01,u5,135,33642.1172981262,401.2827100139718
Plains,Othasii,2018-11-01,ov5,190,170174.761932373,111.64992848675499
Plains,Othasii,2018-12-01,total,138,203816.879230499,67.70783681950802
Plains,Othasii,2018-12-01,u5,63,33642.1172981262,187.26526467318683
Plains,Othasii,2018-12-01,ov5,75,170174.761932373,44.07234019214013
Plains,Rumoni,2018-01-01,total,84,73767.7523117065,113.87089529996388
Plains,Rumoni,2018-01-01,u5,37,12901.546005249,286.7873352925807
Plains,Rumoni,2018-01-01,ov5,47,60866.2063064575,77.21854679648995
Plains,Rumoni,2018-02-01,total,203,73767.7523117065,275.1879969749127
Plains,Rumoni,2018-02-01,u5,91,12901.546005249,705.3418246385093
Plains,Rumoni,2018-02-01,ov5,112,60866.2063064575,184.01015406823137
Plains,Rumoni,2018-03-01,total,334,73767.7523117065,452.77236940699925
